,date,currency,amount,balance,balance_cedis,amount_cedis,source,type,Cluster,narration,cleaned_narration,sub_category,main_category
5458,2023-07-28 01:23:06,GHS,300.0,1461.29,1461.29,300.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5459,2023-07-28 01:22:59,GHS,2000.0,7745.29,7745.29,2000.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5460,2023-07-28 01:22:58,GHS,4500.0,5745.29,5745.29,4500.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5461,2023-08-05 01:21:53,GHS,22313.0,22364.24,22364.24,22313.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5462,2023-08-13 01:22:14,GHS,850.0,902.99,902.99,850.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5463,2023-08-24 01:22:22,GHS,2500.0,2555.15,2555.15,2500.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5464,2023-08-29 01:22:31,GHS,500.0,1511.15,1511.15,500.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5465,2023-09-01 01:22:40,GHS,2000.0,2240.67,2240.67,2000.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5466,2023-09-03 01:22:58,GHS,1300.0,6132.63,6132.63,1300.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5467,2023-09-03 01:22:52,GHS,4000.0,5832.63,5832.63,4000.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5468,2023-09-06 01:23:13,GHS,100.0,899.35,899.35,100.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5469,2023-09-06 01:23:12,GHS,250.0,799.35,799.35,250.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5470,2023-09-21 01:23:10,GHS,45820.0,60874.27,60874.27,45820.0,Stanbic Bank,credit,5,TRANSFER ER PETER SUBUUR TOKOR BY FIRSTNAME,TRANSFER ER PETER SUBUUR TOKOR BY FIRSTNAME,bank transfer,transfers
5471,2023-09-23 01:23:10,GHS,13661.0,16223.64,16223.64,13661.0,Stanbic Bank,credit,5,TRANSFER ER PETER SUBUUR TOKOR BY FIRSTNAME,TRANSFER ER PETER SUBUUR TOKOR BY FIRSTNAME,bank transfer,transfers
5472,2023-09-25 01:23:09,GHS,9120.0,13069.19,13069.19,9120.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5473,2023-09-30 01:23:14,GHS,9000.0,17112.71,17112.71,9000.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5474,2023-10-02 01:22:55,GHS,4000.0,16843.81,16843.81,4000.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5475,2023-10-03 01:23:09,GHS,7900.0,13425.19,13425.19,7900.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5476,2023-10-07 01:23:19,GHS,1300.0,1534.19,1534.19,1300.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5477,2023-10-09 01:23:14,GHS,2000.0,3500.14,3500.14,2000.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5478,2023-10-02 01:22:53,GHS,4000.0,16843.81,16843.81,4000.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5479,2023-10-03 01:23:07,GHS,7900.0,13425.19,13425.19,7900.0,Stanbic Bank,credit,5,TRANSFER,TRANSFER,bank transfer,transfers
5480,2022-10-29 01:15:05,GHS,300.0,9606.78,9606.78,300.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5481,2022-11-01 01:15:18,GHS,150.0,8386.69,8386.69,150.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5482,2022-11-02 01:15:20,GHS,40.0,8243.03,8243.03,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5483,2022-11-03 01:15:22,GHS,150.0,7921.72,7921.72,150.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5484,2022-11-04 01:15:25,GHS,7.99,7585.07,7585.07,7.99,Stanbic Bank,debit,6,FEE ATM CASH WITHDRAWAL DOMESTIC TRANSACTION IDS,FEE ATM CASH WITHDRAWAL DOMESTIC TRANSACTION IDS,bank charges,charges
5485,2022-11-04 01:15:24,GHS,200.0,7593.06,7593.06,200.0,Stanbic Bank,debit,6,ATM OTH BANK CASH WITHDRAWAL ALLIED OIL ABELENKPE ACCRA,ATM OTH BANK CASH WITHDRAWAL ALLIED OIL ABELENKPE ACCRA,atm withdrawal,withdrawals
5486,2022-11-05 01:15:27,GHS,100.0,7384.07,7384.07,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5487,2022-11-06 01:15:31,GHS,100.0,6855.07,6855.07,100.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5488,2022-11-06 01:15:28,GHS,250.0,7134.07,7134.07,250.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5489,2022-11-09 01:15:35,GHS,90.0,6518.52,6518.52,90.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5490,2022-11-10 01:15:39,GHS,100.0,6190.52,6190.52,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5491,2022-11-12 01:15:45,GHS,150.0,6010.9,6010.9,150.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5492,2022-11-15 01:15:51,GHS,200.0,3323.65,3323.65,200.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5493,2022-11-16 01:15:58,GHS,40.0,3541.4,3541.4,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5494,2022-11-17 01:16:00,GHS,260.0,3269.45,3269.45,260.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5495,2022-11-18 01:16:01,GHS,40.0,3229.45,3229.45,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5496,2022-11-19 01:16:04,GHS,100.0,3044.45,3044.45,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5497,2022-11-22 01:16:10,GHS,100.0,4116.99,4116.99,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5498,2022-11-26 01:16:20,GHS,50.0,3042.11,3042.11,50.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5499,2022-11-27 01:16:23,GHS,4000.0,6922.72,6922.72,4000.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5500,2022-11-28 01:16:27,GHS,2300.0,22169.92,22169.92,2300.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5501,2022-11-28 01:16:25,GHS,300.0,6522.72,6522.72,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5502,2022-11-29 01:16:34,GHS,251.0,30345.73,30345.73,251.0,Stanbic Bank,debit,6,SEND CASH,SEND CASH,bank transfer,transfers
5503,2022-11-29 01:16:33,GHS,251.0,30596.73,30596.73,251.0,Stanbic Bank,debit,6,SEND CASH,SEND CASH,bank transfer,transfers
5504,2022-11-29 01:16:32,GHS,251.0,30847.73,30847.73,251.0,Stanbic Bank,debit,6,SEND CASH,SEND CASH,bank transfer,transfers
5505,2022-11-29 01:16:31,GHS,251.0,31098.73,31098.73,251.0,Stanbic Bank,debit,6,SEND CASH,SEND CASH,bank transfer,transfers
5506,2022-11-29 01:16:30,GHS,501.0,31349.73,31349.73,501.0,Stanbic Bank,debit,6,SEND CASH,SEND CASH,bank transfer,transfers
5507,2022-11-29 01:16:29,GHS,501.0,31850.73,31850.73,501.0,Stanbic Bank,debit,6,SEND CASH,SEND CASH,bank transfer,transfers
5508,2022-12-02 01:16:53,GHS,300.0,6084.16,6084.16,300.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5509,2022-12-03 01:16:58,GHS,100.0,4935.52,4935.52,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5510,2022-12-07 01:17:05,GHS,200.0,4039.39,4039.39,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5511,2022-12-09 01:17:11,GHS,250.0,4085.03,4085.03,250.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5512,2022-12-10 01:17:13,GHS,250.0,3744.78,3744.78,250.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5513,2022-12-11 01:17:17,GHS,216.0,3621.38,3621.38,216.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5514,2022-12-13 01:17:22,GHS,150.0,3171.95,3171.95,150.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5515,2022-12-15 01:17:30,GHS,100.0,2678.03,2678.03,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5516,2022-12-16 01:17:32,GHS,100.0,2472.42,2472.42,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL PALACE MALL,ATM CASH WITHDRAWAL PALACE MALL,atm withdrawal,withdrawals
5517,2022-12-19 01:17:43,GHS,200.0,2664.02,2664.02,200.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5518,2022-12-19 01:17:41,GHS,1000.0,3014.02,3014.02,1000.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5519,2022-12-22 01:17:51,GHS,250.0,3748.14,3748.14,250.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5520,2022-12-22 01:17:50,GHS,1000.0,3998.14,3998.14,1000.0,Stanbic Bank,credit,6,DEPOSIT,DEPOSIT,cash deposit,deposits
5521,2022-12-27 01:17:59,GHS,40.0,2206.52,2206.52,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5522,2022-12-28 01:18:00,GHS,500.0,2706.52,2706.52,500.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5523,2023-01-07 01:18:28,GHS,300.0,2096.66,2096.66,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5524,2023-01-11 01:18:34,GHS,1000.0,2478.27,2478.27,1000.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5525,2023-01-22 01:19:06,GHS,200.0,1633.43,1633.43,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5526,2023-01-27 01:19:25,GHS,300.0,3008.04,3008.04,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5527,2023-01-28 01:19:28,GHS,300.0,2338.37,2338.37,300.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5528,2023-02-07 01:19:50,GHS,40.0,3123.45,3123.45,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5529,2023-02-08 01:19:52,GHS,260.0,3113.45,3113.45,260.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5530,2023-02-09 01:19:55,GHS,300.0,2248.44,2248.44,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5531,2023-02-11 01:20:02,GHS,105.0,1555.77,1555.77,105.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5532,2023-02-16 01:20:17,GHS,100.0,1223.76,1223.76,100.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5533,2023-02-16 01:20:16,GHS,200.0,1123.76,1123.76,200.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5534,2023-02-16 01:20:15,GHS,20.0,1323.76,1323.76,20.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5535,2023-02-21 01:20:31,GHS,300.0,1176.44,1176.44,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5536,2023-02-21 01:20:29,GHS,50.0,1176.44,1176.44,50.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL ACHIMOTA MALL,ATM CASH WITHDRAWAL ACHIMOTA MALL,atm withdrawal,withdrawals
5537,2023-02-22 01:20:34,GHS,40.0,1836.44,1836.44,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5538,2023-02-23 01:20:38,GHS,100.0,1390.36,1390.36,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5539,2023-02-24 01:20:42,GHS,50.0,1310.39,1310.39,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5540,2023-02-24 01:20:41,GHS,1500.0,1360.39,1360.39,1500.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5541,2023-02-25 01:20:46,GHS,125.0,1902.14,1902.14,125.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5542,2023-02-27 01:20:51,GHS,100.0,1459.62,1459.62,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5543,2023-03-03 01:21:05,GHS,100.0,1880.29,1880.29,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5544,2023-03-05 01:21:10,GHS,250.0,2159.46,2159.46,250.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5545,2023-03-06 01:21:11,GHS,100.0,2059.46,2059.46,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5546,2023-03-08 01:21:19,GHS,150.0,1906.4,1906.4,150.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5547,2023-03-14 01:21:31,GHS,200.0,867.85,867.85,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5548,2023-03-18 01:21:38,GHS,300.0,3854.74,3854.74,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5549,2023-03-27 01:22:04,GHS,100.0,1292.59,1292.59,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5550,2023-03-29 01:22:09,GHS,10.0,1938.6,1938.6,10.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5551,2023-03-29 01:22:08,GHS,200.0,1948.6,1948.6,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5552,2023-03-31 01:22:12,GHS,50.0,1554.63,1554.63,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5553,2023-03-31 01:22:11,GHS,250.0,1604.63,1604.63,250.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5554,2023-04-04 01:22:26,GHS,40.0,1689.8,1689.8,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5555,2023-04-06 01:22:30,GHS,40.0,2406.67,2406.67,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5556,2023-04-08 01:22:38,GHS,100.0,2560.19,2560.19,100.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5557,2023-04-08 01:22:37,GHS,140.0,2660.19,2660.19,140.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5558,2023-04-08 01:22:36,GHS,50.0,2520.19,2520.19,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5559,2023-04-13 01:22:53,GHS,300.0,1610.69,1610.69,300.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5560,2023-04-17 01:23:04,GHS,250.0,2184.91,2184.91,250.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5561,2023-04-21 01:23:15,GHS,40.0,1289.1,1289.1,40.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5562,2022-07-06 00:00:00,GHS,3.42,43.46,43.46,3.42,FNB,credit,6,FIRST NATIONAL BANK O YOUR SWIPE REWARDS,FIRST NATIONAL BANK O YOUR SWIPE REWARDS,rewards,income
5563,2022-08-03 00:00:00,GHS,35.42,107.68,107.68,35.42,FNB,credit,6,FIRST NATIONAL BANK O YOUR SWIPE REWARDS,FIRST NATIONAL BANK O YOUR SWIPE REWARDS,rewards,income
5564,2023-05-13 00:00:00,GHS,80.0,0.0,0.0,80.0,CalBank,debit,6,ATM CASH WITHDRAWAL,ATM CASH WITHDRAWAL,atm withdrawal,withdrawals
5565,2023-05-15 00:00:00,GHS,150.0,0.0,0.0,150.0,CalBank,debit,6,ATM CASH WITHDRAWAL,ATM CASH WITHDRAWAL,atm withdrawal,withdrawals
5566,2023-02-08 01:18:42,GHS,300.0,-56.15,-56.15,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5567,2023-02-08 01:18:41,GHS,700.0,243.85,243.85,700.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5568,2023-02-09 01:18:44,GHS,100.0,1743.85,1743.85,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5569,2023-02-09 01:18:43,GHS,1900.0,1843.85,1843.85,1900.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5570,2023-02-11 01:18:49,GHS,120.0,871.2,871.2,120.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5571,2023-02-12 01:18:50,GHS,70.0,801.2,801.2,70.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5572,2023-02-13 01:18:51,GHS,200.0,601.2,601.2,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5573,2023-02-16 01:18:56,GHS,20.0,-661.86,-661.86,20.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5574,2023-02-24 01:18:58,GHS,20.0,-661.86,-661.86,20.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
5575,2023-02-25 01:19:01,GHS,300.0,361.58,361.58,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5576,2023-02-26 01:19:02,GHS,100.0,261.58,261.58,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5577,2023-02-28 01:19:06,GHS,200.0,2631.05,2631.05,200.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL OSU GOIL,ATM CASH WITHDRAWAL OSU GOIL,atm withdrawal,withdrawals
5578,2023-02-28 01:19:05,GHS,15.0,2831.05,2831.05,15.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5579,2023-03-01 01:19:09,GHS,100.0,2431.05,2431.05,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5580,2023-03-02 01:19:15,GHS,50.0,1507.97,1507.97,50.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5581,2023-03-02 01:19:14,GHS,200.0,1557.97,1557.97,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5582,2023-03-04 01:19:18,GHS,400.0,135.36,135.36,400.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5583,2023-03-06 01:19:19,GHS,200.0,-64.64,-64.64,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5584,2023-03-07 01:19:21,GHS,100.0,19835.36,19835.36,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5585,2023-03-08 01:19:23,GHS,200.0,19626.86,19626.86,200.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5586,2023-03-09 01:19:25,GHS,200.0,19206.86,19206.86,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5587,2023-03-09 01:19:24,GHS,220.0,19406.86,19406.86,220.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL ADJIRINGANO,ATM CASH WITHDRAWAL ADJIRINGANO,atm withdrawal,withdrawals
5588,2023-03-10 01:19:27,GHS,200.0,20266.86,20266.86,200.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC OFFSITE,ATM CASH WITHDRAWAL STANBIC OFFSITE,atm withdrawal,withdrawals
5589,2023-03-12 01:19:35,GHS,200.0,18855.59,18855.59,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5590,2023-03-12 01:19:34,GHS,100.0,19055.59,19055.59,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5591,2023-03-12 01:19:31,GHS,100.0,19238.18,19238.18,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5592,2023-03-13 01:19:39,GHS,100.0,18155.59,18155.59,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5593,2023-03-13 01:19:38,GHS,300.0,18255.59,18255.59,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5594,2023-03-13 01:19:37,GHS,200.0,18555.59,18555.59,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5595,2023-03-13 01:19:36,GHS,100.0,18755.59,18755.59,100.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5596,2023-03-14 01:19:40,GHS,150.0,18005.59,18005.59,150.0,Stanbic Bank,debit,6,ATM CASH WITHDRAWAL STANBIC PAYHUB,ATM CASH WITHDRAWAL STANBIC PAYHUB,atm withdrawal,withdrawals
5597,2023-03-16 01:19:42,GHS,400.0,17590.59,17590.59,400.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5598,2023-03-18 01:19:45,GHS,700.0,16535.59,16535.59,700.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5599,2023-03-20 01:19:48,GHS,500.0,13285.6,13285.6,500.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5600,2023-03-23 01:19:52,GHS,200.0,12212.8,12212.8,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5601,2023-03-23 01:19:51,GHS,200.0,12412.8,12412.8,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5602,2023-03-25 01:19:53,GHS,200.0,12012.8,12012.8,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5603,2023-03-28 01:19:58,GHS,300.0,10749.88,10749.88,300.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5604,2023-03-29 01:20:01,GHS,10.0,10339.87,10339.87,10.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5605,2023-03-29 01:20:00,GHS,200.0,10349.87,10349.87,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5606,2023-03-29 01:19:59,GHS,200.0,10549.88,10549.88,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5607,2023-03-30 01:20:09,GHS,200.0,-577.61,-577.61,200.0,Stanbic Bank,debit,6,BANKWALLET MTN,BANKWALLET MTN,mobile transfer,transfers
5608,2023-03-30 01:20:03,GHS,15000.0,235.09,235.09,15000.0,Stanbic Bank,debit,6,CASH,CASH,bank transfer,transfers
5609,2023-04-06 01:20:15,GHS,900.0,287.04,287.04,900.0,Stanbic Bank,credit,6,WALLETBANK MTN,WALLETBANK MTN,mobile transfer,transfers
